"categoria","marca","modelo","quantidade_manuais_appmaq","categoria_id","marca_id","modelo_id"
"Trator Agrícola","VALTRA","BH144","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019effbf-2ae4-79ff-8808-870035401abe"
"Trator Agrícola","VALTRA","BH145","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-78c8-b32f-0074cd22c4d0"
"Trator Agrícola","VALTRA","BH154","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa883-33e8-712e-a09b-814ecfefbc33"
"Trator Agrícola","VALTRA","BH154H","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa8a8-b5d5-7308-ae8a-ddff35ba0db5"
"Trator Agrícola","VALTRA","BH160","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-78cc-896e-671178ab9800"
"Trator Agrícola","VALTRA","BH165","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7144-b195-d1b048c9251e"
"Trator Agrícola","VALTRA","BH174","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","0195b3ba-39a6-7323-9eff-65935113a9fe"
"Trator Agrícola","VALTRA","BH174H","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa8bb-0e49-7203-930c-70311158ee7e"
"Trator Agrícola","VALTRA","BH180","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7211-9785-c47575af390e"
"Trator Agrícola","VALTRA","BH184","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","0195b3ba-39a6-729e-bc2a-9ea948e5ef39"
"Trator Agrícola","VALTRA","BH184H","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa8c1-2c89-7d45-adc8-ce9f559898b9"
"Trator Agrícola","VALTRA","BH185i","8","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7aa8-b961-2edc9f646022"
"Trator Agrícola","VALTRA","BH194","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-75d6-8812-5cec01287957"
"Trator Agrícola","VALTRA","BH194H","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","0196f443-bf8d-7b52-a9ef-2f43fa23429f"
"Trator Agrícola","VALTRA","BH205i","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7c6d-bfb8-2a214e566f04"
"Trator Agrícola","VALTRA","BH214","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa88c-71ba-7da8-b2f7-bed1f525227a"
"Trator Agrícola","VALTRA","BH214H","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa8c5-2ea6-7cc4-88a4-4513cbf2a33c"
"Trator Agrícola","VALTRA","BH224","7","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019aa88f-bf61-75cb-9c4c-a3fab38aa8a0"
"Trator Agrícola","VALTRA","BH224H","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7598-9118-1d039c1c801b"
"Trator Agrícola","VALTRA","BL77","4","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-72e7-a0a5-1862accbf7f7"
"Trator Agrícola","VALTRA","BL88","4","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-775a-98a3-035101aa7d62"
"Trator Agrícola","VALTRA","BM100","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7c98-bef1-6ce4cd694f8c"
"Trator Agrícola","VALTRA","BM110","6","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-75d8-bb05-03cc35e92854"
"Trator Agrícola","VALTRA","BM120","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7004-b826-a0ef03e8a135"
"Trator Agrícola","VALTRA","BM125","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-78ca-85c7-52bdfbcbbcae"
"Trator Agrícola","VALTRA","BM85","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","01957100-b0e0-7745-8e13-5ed4c2101cc7"
"Trator Agrícola","VALTRA","M165","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019f1373-538f-7ec0-919f-2a68fcfa5320"
"Trator Agrícola","VALTRA","M185","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019f1373-8146-75b0-8a95-c382ffa9cd4d"
"Trator Agrícola","VALTRA","M205","5","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019f1373-a8d0-77db-9f05-c9db69ea1361"
"Trator Agrícola","VALTRA","T120","4","019570fc-0046-7a7e-9537-5270ed100c7e","019570fb-3277-7051-b46d-e3f1b3f31d86","019a70a0-6626-7d1d-9330-06c2a971c059"
