"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"315","Trator Agrícola","CASE","PUMA 205","TREINAMENTO AVANÇADO TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7896-92c8-fef8dd32022e/019e21a0-8f0a-7711-9cc8-9d12cbc6ca30.pdf"
"316","Trator Agrícola","CASE","PUMA 210","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21a1-abc8-7b70-975b-6ba8740dfa82/019e21a2-9fbb-771b-86cd-3c6fdd521dd0.pdf"
"317","Trator Agrícola","CASE","PUMA 210","ESPECIFICAÇÃO TRATORES CASE - PUMA -210- INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21a1-abc8-7b70-975b-6ba8740dfa82/019e21a2-9fed-7b09-ac74-be6050084871.pdf"
"318","Trator Agrícola","CASE","PUMA 210","ESQUEMA ELÉTRICO TRATORES - CASE - PUMA -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21a1-abc8-7b70-975b-6ba8740dfa82/019e6121-af19-760b-9cf3-57754b9ea210.pdf"
"319","Trator Agrícola","CASE","PUMA 210","MANUAL DO OPERADOR TRATORES CASE - PUMA 210","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21a1-abc8-7b70-975b-6ba8740dfa82/019e21a2-a07a-7106-927b-85420fb18b6e.pdf"
"320","Trator Agrícola","CASE","PUMA 215","APOSTILHA MECÂNICA HIDRÁULICA ELÉTRICA E DIAGNÓSTICO - TRATORES CASE 215","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-d7e5-76e8-bd92-d660f17394ba.pdf"
"321","Trator Agrícola","CASE","PUMA 215","CALIBRAÇÃO DE MÓDULOS ELETRÔNICOS DE TRATORES - CASE - PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-d912-7d77-a818-cf8d096645ec.pdf"
"322","Trator Agrícola","CASE","PUMA 215","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-da2b-794a-8eee-e5a6df677b7d.pdf"
"323","Trator Agrícola","CASE","PUMA 215","ESPECIFICAÇÃO TÉCNICA TRATOR CASE - PUMA 200- PUMA 215- PUMA 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-daff-74f1-8112-93f52540a947.pdf"
"324","Trator Agrícola","CASE","PUMA 215","FOLHETO TÉCNICO TRATOR CASE - PUMA 200 - PUMA 215 - PUMA 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-db85-7f6e-ac49-6ab746fde44e.pdf"
"325","Trator Agrícola","CASE","PUMA 215","MANUAL DE CALIBRAÇÔES DE CONTROLADORA DOS TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-dc02-79fb-a63a-753fa1bc9a9d.pdf"
"326","Trator Agrícola","CASE","PUMA 215","MANUAL DE ENTREGA TÉCNICA TRATORES CASE - SÉRIE PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-dc6c-7590-b2f5-e445ecd6642e.pdf"
"327","Trator Agrícola","CASE","PUMA 215","MANUAL DE MANUTENÇÃO TRATORES PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-dd0b-786c-9c32-1f520c0d5fbf.pdf"
"328","Trator Agrícola","CASE","PUMA 215","MANUAL DE SERVIÇOS TRATORES - CASE- PUMA 170 CVX - 185 CVX - 200 CVX - 215 CVX - 230 CVX - PUMA - 170 - 185 - 200 - 215 - ESP -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e92da-32f0-73bd-8470-10ccc80e8af8.pdf"
"329","Trator Agrícola","CASE","PUMA 215","MANUAL DE SERVIÇO TRATORES - CASE - PUMA 215 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e92ce-0482-7467-a077-5276da284a0a.pdf"
"330","Trator Agrícola","CASE","PUMA 215","PEÇAS E MANUTENÇÃO TRATOR PUMA 215 - CORREIA E POLIA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-de34-7641-af4f-20e31563dee1.pdf"
"331","Trator Agrícola","CASE","PUMA 215","TREINAMENTO AVANÇADO TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7935-a19f-460e1892c349/019e21a3-de4e-736b-b666-a2768b2741f0.pdf"
"332","Trator Agrícola","CASE","PUMA 225","CALIBRAÇÃO DE MÓDULOS AVANÇADOS TRATOTES CASE - PUMA 205 - PUMA 225","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e59d8-741c-76a2-9764-b027bec01f4a.pdf"
"333","Trator Agrícola","CASE","PUMA 225","CALIBRAÇÃO DE MÓDULOS ELETRÔNICOS DE TRATORES - CASE - PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a37b-7e9e-9ac6-0abc2c3f208a.pdf"
"334","Trator Agrícola","CASE","PUMA 225","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a400-713d-8fda-9e56ca3b35d0.pdf"
"335","Trator Agrícola","CASE","PUMA 225","ENTREGA TÉCNICA TRATORES CASE - PUMA 225 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a4d0-73c1-b2eb-371a90a21221.pdf"
"336","Trator Agrícola","CASE","PUMA 225","ESQUEMA ELÉTRICO TRATORES - CASE - PUMA -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e6122-fe00-7d33-846c-d70624a33800.pdf"
"337","Trator Agrícola","CASE","PUMA 225","MANUAL DE CALIBRAÇÔES DE CONTROLADORA DOS TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a591-7536-8e62-3dbfdd65038c.pdf"
"338","Trator Agrícola","CASE","PUMA 225","MANUAL DE ENTREGA TÉCNICA TRATORES CASE - SÉRIE PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a617-75f2-b65f-35f58761e74b.pdf"
"339","Trator Agrícola","CASE","PUMA 225","MANUAL DE MANUTENÇÃO TRATORES PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a6a1-73c0-80f3-7968f1a41d54.pdf"
"340","Trator Agrícola","CASE","PUMA 225","SISTEMA ELÉTRICOS E MODULOS ELETRÔNICOS - TRATORES PUMA 205 - PUMA 225 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e233f-2395-7fb2-9e10-d4bc5b78d4c1.pdf"
"341","Trator Agrícola","CASE","PUMA 225","TREINAMENTO AVANÇADO TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2bb-061b-7035-9564-ff4a72e29736/019e21a4-a817-716b-a0f8-1f1aa57c1690.pdf"
"342","Trator Agrícola","CASE","PUMA 230","APOSTILHA MECÂNICA HIDRÁULICA ELÉTRICA E DIAGNÓSTICO - TRATORES CASE 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-7d2e-7e1b-a9ee-ae009616540e.pdf"
"343","Trator Agrícola","CASE","PUMA 230","BARRA DE TRAÇÃO PARA TRATOR PUMA 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-7e44-747c-a97a-7b8ce8ff0069.pdf"
"344","Trator Agrícola","CASE","PUMA 230","CALIBRAÇÃO DE MÓDULOS ELETRÔNICOS DE TRATORES - CASE - PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-7e60-7872-a4d8-c153d41ebda6.pdf"
"345","Trator Agrícola","CASE","PUMA 230","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-7fdc-72f0-97ef-301d42dbe9c5.pdf"
"346","Trator Agrícola","CASE","PUMA 230","ESPECIFICAÇÃO TÉCNICA TRATOR CASE - PUMA 200- PUMA 215- PUMA 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-8024-720c-a3ca-4c15f147e3ea.pdf"
"347","Trator Agrícola","CASE","PUMA 230","ESQUEMA ELÉTRICO TRATOR CASE - PUMA 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e59cd-2eed-70eb-941d-5a118bc74dae.pdf"
"348","Trator Agrícola","CASE","PUMA 230","ESQUEMA ELÉTRICO TRATORES - CASE - PUMA -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e6123-7b2c-7f8c-b01f-3c23e070513c.pdf"
"349","Trator Agrícola","CASE","PUMA 230","FOLHETO TÉCNICO TRATOR CASE - PUMA 200 - PUMA 215 - PUMA 230","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-80f8-7461-b976-eb0d464f0a0c.pdf"
"350","Trator Agrícola","CASE","PUMA 230","MANUAL DE CALIBRAÇÔES DE CONTROLADORA DOS TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-812c-7cd1-9d5c-fee0a26ef17a.pdf"
"351","Trator Agrícola","CASE","PUMA 230","MANUAL DE ENTREGA TÉCNICA TRATORES CASE - SÉRIE PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-81a6-7b80-b362-8703ec8f306f.pdf"
"352","Trator Agrícola","CASE","PUMA 230","MANUAL DE MANUTENÇÃO TRATORES PUMA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-824b-76bc-9bec-088c57ec5b3f.pdf"
"353","Trator Agrícola","CASE","PUMA 230","MANUAL DE SERVIÇOS TRATORES - CASE - PUMA 170 CVX - 185 CVX - 200 CVX - 215 CVX - 230 CVX - PUMA - 170 - 185 - 200 - 215 - ESP -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e92db-6017-7e47-93c8-04937bc885ea.pdf"
"354","Trator Agrícola","CASE","PUMA 230","MANUAL DE SERVIÇO TRATORES - CASE - PUMA 230 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e92cf-3188-7dd5-a656-4cb5c5dab06a.pdf"
"355","Trator Agrícola","CASE","PUMA 230","TREINAMENTO AVANÇADO TRATORES PUMA - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-72cd-9af9-829c4b21e58f/019e21a5-83bc-7417-b697-77f790f875d6.pdf"
"356","Trator Agrícola","CASE","PUMA 260 CVT","ESQUEMA ELÉTRICO TRATORES - CASE - PUMA -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d4-744d-7a4d-8ea5-435555830542/019e6123-ff89-7729-ae4e-6ec8ee025e89.pdf"
"357","Trator Agrícola","CASE","PUMA 260 CVX","ESQUEMA ELÉTRICO TRATORES - CASE - PUMA -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01963fa1-f424-7b4b-9ea7-1289ffc85c29/019e6124-6d3f-765e-bb7e-69fdd358b771.pdf"
"358","Trator Agrícola","CASE","STEIGER 350","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e188e-2b8e-7e15-9f01-d46caa2195dc/019e28ec-4ede-7c8c-8191-161b6b1cf068.pdf"
"359","Trator Agrícola","CASE","STEIGER 350","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 350 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e188e-2b8e-7e15-9f01-d46caa2195dc/019e28ec-4f10-73db-8933-70d27c04f0da.pdf"
"360","Trator Agrícola","CASE","STEIGER 370","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019669a7-25dd-752f-977b-80e2e2b5d203/019e28ed-1a7e-7138-94e1-0fd72cd180bc.pdf"
"361","Trator Agrícola","CASE","STEIGER 370","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 470","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019669a7-25dd-752f-977b-80e2e2b5d203/019e28ed-1ac1-73f5-8571-dc4914d5d1d2.pdf"
"362","Trator Agrícola","CASE","STEIGER 370","MANUAL DE SERVIÇO TRATOR STEIGER 370 - CASE - 2017","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019669a7-25dd-752f-977b-80e2e2b5d203/019e318c-4fbd-7fa2-9fbc-6e5a0bc09e38.pdf"
"363","Trator Agrícola","CASE","STEIGER 370","MANUAL DO OPERADOR TRATOR STEIGER 370 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019669a7-25dd-752f-977b-80e2e2b5d203/019e318c-5767-70ff-a479-fe19c834cadc.pdf"
"364","Trator Agrícola","CASE","STEIGER 400","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e188e-cea9-7484-904e-13d44f910c3e/019e28ed-b747-7358-89b0-4ac858926ccd.pdf"
"365","Trator Agrícola","CASE","STEIGER 400","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 400 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e188e-cea9-7484-904e-13d44f910c3e/019e28ed-b77b-7d34-8a3a-f61339872334.pdf"
"366","Trator Agrícola","CASE","STEIGER 420","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7ac8-8e6d-680c6f973954/019e28ee-9aef-714a-9a49-b607338d0074.pdf"
"367","Trator Agrícola","CASE","STEIGER 420","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 420","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7ac8-8e6d-680c6f973954/019e28ee-9b21-75e5-87b4-5a0dd6da7da9.pdf"
"368","Trator Agrícola","CASE","STEIGER 420","MANUAL DE SERVIÇO TRATOR STEIGER 420 - CASE - 2017","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7ac8-8e6d-680c6f973954/019e318e-04bf-718c-9c33-aaa6746d930f.pdf"
"369","Trator Agrícola","CASE","STEIGER 420","MANUAL DO OPERADOR TRATOR STEIGER 420 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7ac8-8e6d-680c6f973954/019e318e-0a10-76c7-95be-9613a40f7684.pdf"
"370","Trator Agrícola","CASE","STEIGER 420 ROWTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1891-63fe-7312-86be-76aa9392f492/019e28ef-d77c-74ce-b564-7997ab5f66db.pdf"
"371","Trator Agrícola","CASE","STEIGER 420 ROWTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 420 ROWTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1891-63fe-7312-86be-76aa9392f492/019e28ef-d923-7918-970e-b5b0d70dabbb.pdf"
"372","Trator Agrícola","CASE","STEIGER 425","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01963fa0-1389-7d0c-8bb5-7d5bc94a4fa4/019e28f0-700c-778a-9cb7-5fb83c21abe6.pdf"
"373","Trator Agrícola","CASE","STEIGER 425","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 450 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01963fa0-1389-7d0c-8bb5-7d5bc94a4fa4/019e28f0-703c-7ee3-bc64-954abc8d3768.pdf"
"374","Trator Agrícola","CASE","STEIGER 450","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1892-14e8-73f4-a7b8-726a83f6b4b5/019e28f2-843f-755f-8a1c-a89a37437382.pdf"
"375","Trator Agrícola","CASE","STEIGER 450","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 450 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1892-14e8-73f4-a7b8-726a83f6b4b5/019e28f2-8470-7235-bf73-a08093b0cbbb.pdf"
"376","Trator Agrícola","CASE","STEIGER 470","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d5-7629-7c53-9f63-c7e95866a246/019e28f1-873e-743a-9884-d338e62c4479.pdf"
"377","Trator Agrícola","CASE","STEIGER 470","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 470","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d5-7629-7c53-9f63-c7e95866a246/019e28f1-87a5-743f-ae6e-92a01ba0a2d8.pdf"
"378","Trator Agrícola","CASE","STEIGER 470","MANUAL DE SERVIÇO TRATOR STEIGER 470 - CASE - 2017","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d5-7629-7c53-9f63-c7e95866a246/019e318f-553c-748b-b333-eb736e1adff3.pdf"
"379","Trator Agrícola","CASE","STEIGER 470","MANUAL DO OPERADOR TRATOR STEIGER 470 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d5-7629-7c53-9f63-c7e95866a246/019e318f-5a3e-7e37-9549-bd79806cc74e.pdf"
"380","Trator Agrícola","CASE","STEIGER 470 QUADTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1893-aeab-7d9e-9746-5d87738b2861/019e28f5-686c-7017-a1ee-e69df17ab415.pdf"
"381","Trator Agrícola","CASE","STEIGER 470 QUADTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 470 QUADTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1893-aeab-7d9e-9746-5d87738b2861/019e28f5-68ba-7590-9706-f8c0c974662c.pdf"
"382","Trator Agrícola","CASE","STEIGER 470 ROWTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1893-3851-762d-97e8-c37ad970c85c/019e28f6-c7d2-7891-813c-f9bedc86fde8.pdf"
"383","Trator Agrícola","CASE","STEIGER 470 ROWTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 470 ROWTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1893-3851-762d-97e8-c37ad970c85c/019e28f6-c827-7815-b883-5e54bd9b8f90.pdf"
"384","Trator Agrícola","CASE","STEIGER 500","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa1-752c-a0aa-e14ad4fe8b3b/019e28f8-937c-7327-b092-6d4de4e49de7.pdf"
"385","Trator Agrícola","CASE","STEIGER 500","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 500","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa1-752c-a0aa-e14ad4fe8b3b/019e28f8-93c5-701a-a69d-ea1ca8e32add.pdf"
"386","Trator Agrícola","CASE","STEIGER 500","MANUAL DO OPERADOR TRATOR STEIGER 500 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa1-752c-a0aa-e14ad4fe8b3b/019e319e-a332-7ac6-b7b0-2ffa643bab10.pdf"
"387","Trator Agrícola","CASE","STEIGER 500","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 500 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa1-752c-a0aa-e14ad4fe8b3b/019e28f8-9a0b-75ca-ae20-75f5a95495ff.pdf"
"388","Trator Agrícola","CASE","STEIGER 500 QUADTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1898-08f1-7040-b6f8-e3cd992ec003/019e28f9-92e3-7e82-a895-8a3cd2fc4edf.pdf"
"389","Trator Agrícola","CASE","STEIGER 500 QUADTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 500 QUADTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1898-08f1-7040-b6f8-e3cd992ec003/019e28f9-9314-7de4-97bb-2957e907d128.pdf"
"390","Trator Agrícola","CASE","STEIGER 500 ROWTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1898-765f-7a5f-8898-d26999e54a1b/019e28fa-95f6-75cf-9f54-1ff0e6f70b04.pdf"
"391","Trator Agrícola","CASE","STEIGER 500 ROWTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 500 ROWTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1898-765f-7a5f-8898-d26999e54a1b/019e28fa-962a-7fe9-b51b-d2ca922acaaa.pdf"
"392","Trator Agrícola","CASE","STEIGER 500 SCRAPER","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1899-bb9b-7886-ba62-35762ba6ea13/019e28fb-cc09-7c26-9b70-7b880476a6dd.pdf"
"393","Trator Agrícola","CASE","STEIGER 500 SCRAPER","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 500 SCRAPER -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1899-bb9b-7886-ba62-35762ba6ea13/019e28fb-cc3a-7520-94c6-188760ba88c3.pdf"
"394","Trator Agrícola","CASE","STEIGER 540","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7456-83c1-15e4ec6aaa97/019e28fd-4eae-7e43-9a0a-41e05936b7d9.pdf"
"395","Trator Agrícola","CASE","STEIGER 540","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 540","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7456-83c1-15e4ec6aaa97/019e28fd-4edf-7dc3-9a01-120ea5ccf543.pdf"
"396","Trator Agrícola","CASE","STEIGER 540","MANUAL DO OPERADOR TRATOR STEIGER 540 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7456-83c1-15e4ec6aaa97/019e31a2-5535-779f-a2b9-220e5b66fe5a.pdf"
"397","Trator Agrícola","CASE","STEIGER 540 QUADTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1899-4c90-76f2-88cc-f2ffd9ad4848/019e28fe-11bb-7c5a-9923-b285e53b5b42.pdf"
"398","Trator Agrícola","CASE","STEIGER 540 QUADTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 540 QUADTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e1899-4c90-76f2-88cc-f2ffd9ad4848/019e28fe-11ed-77aa-a946-be9d16ebbc6d.pdf"
"399","Trator Agrícola","CASE","STEIGER 550","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d7-b851-796f-aeab-ef6ed4f8f13b/019e2901-1b81-76d1-ae33-80ceda563975.pdf"
"400","Trator Agrícola","CASE","STEIGER 550","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 550 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2d7-b851-796f-aeab-ef6ed4f8f13b/019e2901-1bb4-7934-b31f-5860ea5cc863.pdf"
"401","Trator Agrícola","CASE","STEIGER 580","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7aa2-ad12-e4dfca267d93/019e2902-b770-7e47-b107-c5b6c75e7790.pdf"
"402","Trator Agrícola","CASE","STEIGER 580","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 580","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7aa2-ad12-e4dfca267d93/019e2902-b7c9-7a85-a7f5-82a39d23e9d8.pdf"
"403","Trator Agrícola","CASE","STEIGER 580","MANUAL DE SERVIÇO TRATOR STEIGER 580 - CASE - 2017","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7aa2-ad12-e4dfca267d93/019e3190-897f-7675-bb5a-2ae9d256149c.pdf"
"404","Trator Agrícola","CASE","STEIGER 580","MANUAL DO OPERADOR TRATOR - STEIGER 580 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7aa2-ad12-e4dfca267d93/019e3190-8e9f-7d61-8487-599e40cf7a65.pdf"
"405","Trator Agrícola","CASE","STEIGER 580 QUADTRAC","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e189a-a635-7ed9-8a6b-8f1aae871664/019e2903-f10c-701d-a69b-7f21642bfcfb.pdf"
"406","Trator Agrícola","CASE","STEIGER 580 QUADTRAC","MANUAL DE OPERADOR - TRATORES CASE - STEIGER 580 QUADTRAC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e189a-a635-7ed9-8a6b-8f1aae871664/019e2903-f13d-7c65-84cb-c7e68aba8888.pdf"
"407","Trator Agrícola","CASE","STEIGER 600","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e189b-12a6-7313-ab0b-5a2c3c4bc90d/019e2906-20a4-79ab-ba0a-6b5e3f9e8d54.pdf"
"408","Trator Agrícola","CASE","STEIGER 600","TREINAMENTO TRANSMISSÃO TRATORES STEIGER - CASE - STEIGER 600","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e189b-12a6-7313-ab0b-5a2c3c4bc90d/019e2906-20d5-71c8-b09a-6a54cfddb2f8.pdf"
