"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"1515","Escavadeira Hidráulica","CATERPILLAR","320","TREINAMENTO TÉCNICO DIAGRAMA ELETROHIDRÁULICO - CATERPILLAR -320 - 320GC - 323NG -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e1-7f27-97e4-1617e5d09954/019ec2a8-2de9-7552-a3ac-72bcab8c7168.pdf"
"1516","Escavadeira Hidráulica","CATERPILLAR","320B","CATÁLOGO DE PEÇAS -320B - 320B L","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ec592-9db8-7b5c-9a3c-e4e6eac0af2e.pdf"
"1517","Escavadeira Hidráulica","CATERPILLAR","320B","DIAGRAMA -320B Excavator","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ecd3c-eca0-7f73-bab3-99e4b422edcf.pdf"
"1518","Escavadeira Hidráulica","CATERPILLAR","320B","DIAGRAMA -320B Excavators","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ecd3c-ecbb-7e72-a511-56608d7d66d6.pdf"
"1519","Escavadeira Hidráulica","CATERPILLAR","320B","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ec2a9-cc58-7608-a1e9-06900d6a4f29.pdf"
"1520","Escavadeira Hidráulica","CATERPILLAR","320B","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ec2a9-ccdc-7307-afaa-e3d1596839ed.pdf"
"1521","Escavadeira Hidráulica","CATERPILLAR","320B","MANUAL E ESPECIFICAÇÃO TÉCNICA ESCAVADEIRA - CATERPILLAR - 320BL -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ec2a9-cd99-76c9-8a13-126ec14a2c1c.pdf"
"1522","Escavadeira Hidráulica","CATERPILLAR","320B","TREINAMENTO DO SISTEMA HIDRÁULICO DE ESCAVEDIRAS - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7c80-bcf5-64d2c4f36042/019ec2a9-cdfb-77ad-ba4f-3a83b40a97c3.pdf"
"1523","Escavadeira Hidráulica","CATERPILLAR","320B L","CATÁLOGO DE PEÇAS -320B - 320B L","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ec593-e0b6-7dd2-a3a9-d55a5efbaad2/019ec594-b433-747a-9b60-7dadee8ad510.pdf"
"1524","Escavadeira Hidráulica","CATERPILLAR","320 BU","DIAGRAMA -320 BU Excavator","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc71-5177-79fc-bb3b-9decda288854/019ecd38-f5b0-7ad6-a04f-a8552ae08274.pdf"
"1525","Escavadeira Hidráulica","CATERPILLAR","320C","CATALOGO DE PEÇAS ESCAVADEIRA - CATERPILLAR - 320C - 320C-L","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ec2aa-f0a3-78bb-af18-5044146b46ce.pdf"
"1526","Escavadeira Hidráulica","CATERPILLAR","320C","DIAGRAMA -320C Excavator","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ecd3d-a2c0-7485-8d82-53b4f75f2d08.pdf"
"1527","Escavadeira Hidráulica","CATERPILLAR","320C","DIAGRAMA -320C Excavator (2)","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ecd3d-a262-7e8d-926e-f98d9d3da810.pdf"
"1528","Escavadeira Hidráulica","CATERPILLAR","320C","DIAGRAMA -320C Forest Swing Machine","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ecd3d-a363-7a38-b04b-b8179c3cbf80.pdf"
"1529","Escavadeira Hidráulica","CATERPILLAR","320C","DIAGRAMA -320C U Excavator","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ecd3d-a40e-7c77-9816-79b1ba587216.pdf"
"1530","Escavadeira Hidráulica","CATERPILLAR","320C","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ec2aa-f306-7e36-af9c-370540cf31d7.pdf"
"1531","Escavadeira Hidráulica","CATERPILLAR","320C","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ec2aa-f3d6-7e81-b094-00443caf4a3d.pdf"
"1532","Escavadeira Hidráulica","CATERPILLAR","320C","MANUAL DE FALHAS ESCAVADEIRA - CATERPILLAR - 320C -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ec2aa-f4e0-710c-a911-6f48f4c220d1.pdf"
"1533","Escavadeira Hidráulica","CATERPILLAR","320C","MANUAL TÉCNICO ESCAVADEIRA - CATERPILLAR -320C","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ec2aa-f595-70a5-86c1-34936b3aaee6.pdf"
"1534","Escavadeira Hidráulica","CATERPILLAR","320C","TREINAMENTO DO SISTEMA HIDRÁULICO DE ESCAVEDIRAS - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-74bb-8403-7b55bf9364d3/019ec2aa-f662-7d29-b48b-00f0c2cdfb69.pdf"
"1535","Escavadeira Hidráulica","CATERPILLAR","320CL","DESMONTAGEM DO MOTOR C6.4 - DA ESCAVADEIRA - 320D - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-74dc-8947-e1901ce837a7/019ec2ab-a2dc-7de6-a397-2b13c1deeef2.pdf"
"1536","Escavadeira Hidráulica","CATERPILLAR","320CL","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-74dc-8947-e1901ce837a7/019ec2ab-a422-7792-a142-97ac2e188918.pdf"
"1537","Escavadeira Hidráulica","CATERPILLAR","320CL","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-74dc-8947-e1901ce837a7/019ec2ab-a4bb-7c16-9ec3-b399945f2801.pdf"
"1538","Escavadeira Hidráulica","CATERPILLAR","320D","AJUSTE DO SISTEMA HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-0325-7864-8e79-db45cb7147dc.pdf"
"1539","Escavadeira Hidráulica","CATERPILLAR","320D","APOSTILHA DE MANUTENÇÃO ESCAVADEIRA- CATERPILLA - 320D - 320D2","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-033c-7c8c-ad6e-93e44aa05943.pdf"
"1540","Escavadeira Hidráulica","CATERPILLAR","320D","CATÁLOGO DE PEÇAS ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-0511-7b61-afd0-a84478f55243.pdf"
"1541","Escavadeira Hidráulica","CATERPILLAR","320D","CIRCUITO HIDRÁULICO ESCAVADEIRA - CATERPILLAR -320D - 323D - 323D MHPU -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-055a-7c2a-a9f7-2180b8317320.pdf"
"1542","Escavadeira Hidráulica","CATERPILLAR","320D","DESMONTAGEM DO MOTOR C6.4 - DA ESCAVADEIRA - 320D - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-058e-7276-97c5-d9c6fda3fddd.pdf"
"1543","Escavadeira Hidráulica","CATERPILLAR","320D","DIAGNÓSTICO HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-07e3-7451-8312-365448344c44.pdf"
"1544","Escavadeira Hidráulica","CATERPILLAR","320D","DIAGRAMA HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-0982-7a29-8847-0ac2f7f36548.pdf"
"1545","Escavadeira Hidráulica","CATERPILLAR","320D","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-09ca-716a-9b3b-618f2fe77626.pdf"
"1546","Escavadeira Hidráulica","CATERPILLAR","320D","ESPECIFICAÇÃO TÉCNICA ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-0c3f-7552-a891-8c772cd07d2e.pdf"
"1547","Escavadeira Hidráulica","CATERPILLAR","320D","ESQUEMA HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-0d09-7a69-92c5-8929ae11b5bd.pdf"
"1548","Escavadeira Hidráulica","CATERPILLAR","320D","FOLHETO TÉCNICO ESCAVADEIRA - CATERPILLAR 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-0db0-7115-9946-f921ef2713c0.pdf"
"1549","Escavadeira Hidráulica","CATERPILLAR","320D","FOLHETO TÉCNICO ESCAVADEIRA - CATERPILLAR 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-94f9-78cb-a0ce-1c98a185d8bc.pdf"
"1550","Escavadeira Hidráulica","CATERPILLAR","320D","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-9530-7e7b-afa5-24c57112cd87.pdf"
"1551","Escavadeira Hidráulica","CATERPILLAR","320D","INSTRUÇÃO DIAGRAMA HIDRÁILICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-95ba-7d6b-8fd5-54ef21302963.pdf"
"1552","Escavadeira Hidráulica","CATERPILLAR","320D","LOCALIZAÇÃO E SOLUÇÃO DO PROBLEMA - CÓDIGOS DE FALHAS - ESCAVADEIRAS - CATERPILLAR","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-9619-710b-ad3b-ac4482025a04.pdf"
"1553","Escavadeira Hidráulica","CATERPILLAR","320D","MANUAL DE OPERAÇÃO E MANUTENÇÃO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-9673-7e41-b88f-74b1b4758ebe.pdf"
"1554","Escavadeira Hidráulica","CATERPILLAR","320D","TESTE E AJUSTES SISTEMA HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D - 323D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-976d-7c67-ba2e-fb51be6426bd.pdf"
"1555","Escavadeira Hidráulica","CATERPILLAR","320D","TREINAMENTO DE MANUTENÇÃO ESCAVADEIRAS - CATERPILLAR -320D - 320D2","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-980f-7a46-ab56-dd58773c7f67.pdf"
"1556","Escavadeira Hidráulica","CATERPILLAR","320D","TREINAMENTO DO SISTEMA HIDRÁULICO DE ESCAVEDIRAS - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-99af-737c-b7e6-d9561c2b65fd.pdf"
"1557","Escavadeira Hidráulica","CATERPILLAR","320D","VALVULA SELONOIDE ESCAVADEIRA CATERPILLAR - 320D","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec55c-6cab-73a7-833a-26ba3f6ee3a3.pdf"
"1558","Escavadeira Hidráulica","CATERPILLAR","320D","VALVULAS SELONOIDE ESCAVADEIRA - CATERPILLAR - 320D - 320D LRR - 321D LCR - 323D - 324D - 325D - 328D LCR - 329D - 340D","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7e22-b45c-04c127e7f56e/019ec2ad-9e21-7fbe-88cc-81e2936d395d.pdf"
"1559","Escavadeira Hidráulica","CATERPILLAR","320D2","APOSTILHA DE MANUTENÇÃO ESCAVADEIRA- CATERPILLA - 320D - 320D2","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-05e5-78e6-a9e4-72188b84144b.pdf"
"1560","Escavadeira Hidráulica","CATERPILLAR","320D2","CATALOGO DE PEÇAS ESCAVADEIRA - CATERPILLAR -320D2 - 320D2 L","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0786-77c3-a331-2d5feed5f854.pdf"
"1561","Escavadeira Hidráulica","CATERPILLAR","320D2","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-091a-72e6-a4d7-755e7e3764e2.pdf"
"1562","Escavadeira Hidráulica","CATERPILLAR","320D2","ESQUEMA HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0af1-7d7c-990c-b5078dbdcedc.pdf"
"1563","Escavadeira Hidráulica","CATERPILLAR","320D2","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0bb2-70f1-a76a-16e301d9296e.pdf"
"1564","Escavadeira Hidráulica","CATERPILLAR","320D2","LOCALIZAÇÃO E SOLUÇÃO DO PROBLEMA - CÓDIGOS DE FALHAS - ESCAVADEIRAS - CATERPILLAR","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0c5d-76ee-9992-86856619e5f5.pdf"
"1565","Escavadeira Hidráulica","CATERPILLAR","320D2","MANUAL DE OPERAÇÃO E MANUTENÇÃO ESCAVADEIRA - CATERPILLAR -320D2 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0c90-79d2-a4b5-5d33262af6f5.pdf"
"1566","Escavadeira Hidráulica","CATERPILLAR","320D2","TREINAMENTO DE MANUTENÇÃO ESCAVADEIRAS - CATERPILLAR -320D - 320D2","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0d7b-7270-ba7f-493050f3d2ac.pdf"
"1567","Escavadeira Hidráulica","CATERPILLAR","320D2","TREINAMENTO DO SISTEMA HIDRÁULICO DE ESCAVEDIRAS - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7549-9a3a-aee2f707e512/019ec2af-0f3f-7df1-a2cf-5831e37a6ef4.pdf"
"1568","Escavadeira Hidráulica","CATERPILLAR","320D2L","CATALOGO DE PEÇAS ESCAVADEIRA - CATERPILLAR -320D2 - 320D2 L","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7b1d-9965-c5a39d966a61/019ec2b0-063a-7de0-9954-a656b173b22d.pdf"
"1569","Escavadeira Hidráulica","CATERPILLAR","320D2L","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7b1d-9965-c5a39d966a61/019ec2b0-078f-7248-b4c7-3aeb84f38b85.pdf"
"1570","Escavadeira Hidráulica","CATERPILLAR","320D2L","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf85-7b1d-9965-c5a39d966a61/019ec2b0-0814-7c4b-bba0-3f68a30199f0.pdf"
"1571","Escavadeira Hidráulica","CATERPILLAR","320D FM","ESPECIFICAÇÃO TÉCNICA ESCAVADEIRA CATERPILLAR - 320D-FM - Escavadeira-Florestal -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ed0f7-0fff-7546-9743-cdac2c66c162/019ed0f7-ec2f-7c61-a596-ef643661b498.pdf"
"1572","Escavadeira Hidráulica","CATERPILLAR","320D FM","FICHA TÉCNICA ESCAVADEIRA FLORESTAL - CATERPILLAR - 320D-FM","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ed0f7-0fff-7546-9743-cdac2c66c162/019ed0f7-ed6a-7582-92f6-4925168b4171.pdf"
"1573","Escavadeira Hidráulica","CATERPILLAR","320D FM","PLANO-DE-MANUTENCAO ESCAVADEIRA CATREPILLAR - -320D-FM- FLORESTAL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ed0f7-0fff-7546-9743-cdac2c66c162/019ed0f7-edc6-73a1-958f-f3b3de5ba307.pdf"
"1574","Escavadeira Hidráulica","CATERPILLAR","320DL","APOSTILHA DE MANUTENÇÃO ESCAVADEIRA- CATERPILLA - 320D - 320D2","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-6c00-783e-b2fd-1af060b40ebf.pdf"
"1575","Escavadeira Hidráulica","CATERPILLAR","320DL","CATALOGO DE PEÇAS ESCAVADEIRA - CATERPILLAR -320D2 - 320D2 L","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-6da4-7f99-a8ea-970ad68427a6.pdf"
"1576","Escavadeira Hidráulica","CATERPILLAR","320DL","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-6f8d-755b-abeb-0196c65d1db8.pdf"
"1577","Escavadeira Hidráulica","CATERPILLAR","320DL","ESQUEMA HIDRÁULICO ESCAVADEIRA - CATERPILLAR - 320D -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-702d-791b-aa70-735896f9c338.pdf"
"1578","Escavadeira Hidráulica","CATERPILLAR","320DL","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-70ac-7bf6-9a40-9b80d7e50195.pdf"
"1579","Escavadeira Hidráulica","CATERPILLAR","320DL","LOCALIZAÇÃO E SOLUÇÃO DO PROBLEMA - CÓDIGOS DE FALHAS - ESCAVADEIRAS - CATERPILLAR","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-716e-7ab8-91a8-4feb416ef889.pdf"
"1580","Escavadeira Hidráulica","CATERPILLAR","320DL","MANUAL DE OPERAÇÃO E MANUTENÇÃO ESCAVADEIRA - CATERPILLAR -320D2 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-7202-71a6-af56-2b940690a868.pdf"
"1581","Escavadeira Hidráulica","CATERPILLAR","320DL","TREINAMENTO DE MANUTENÇÃO ESCAVADEIRAS - CATERPILLAR -320D - 320D2","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-7295-7140-ab22-0ec12a3a28f0.pdf"
"1582","Escavadeira Hidráulica","CATERPILLAR","320DL","TREINAMENTO DO SISTEMA HIDRÁULICO DE ESCAVEDIRAS - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e3-7d94-bca5-182e3f16e235/019ec2b7-745e-7b53-bbeb-9926eec50dad.pdf"
"1583","Escavadeira Hidráulica","CATERPILLAR","320 FB","DIAGRAMA -320 FB - 320 LL - 325 FB - 325 LL - 330 FB - 330 LL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc71-f2f0-7ba9-9ca7-7c4301237e0a/019ecd39-8e85-797b-ba8b-0f4e868a2169.pdf"
"1584","Escavadeira Hidráulica","CATERPILLAR","320GC","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-b4c9-77fe-a240-11119e045d8b.pdf"
"1585","Escavadeira Hidráulica","CATERPILLAR","320GC","ESPECIFICAÇÕES TÉCNICA ESCAVADEIRA - CATERPILLAR - 320 - 320GC -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-b5ec-7fc7-8517-782986956102.pdf"
"1586","Escavadeira Hidráulica","CATERPILLAR","320GC","FICHA TÉCNICA ESCAVADEIRA - CATERPILLAR - 320-GC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-b604-7e3a-8d08-08f3e4bc00f2.pdf"
"1587","Escavadeira Hidráulica","CATERPILLAR","320GC","FICHA TÉCNICA ESCAVADEIRA - CATERPILLAR - 320-GC-–-Tier-4_Estágio-V","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-b76d-70b5-b86f-86802809a69c.pdf"
"1588","Escavadeira Hidráulica","CATERPILLAR","320GC","FICHA TÉCNICA ESCAVADEIRA - CATERPIULLAR - 320-GC","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-bd85-7adf-afc8-2963e59183a2.pdf"
"1589","Escavadeira Hidráulica","CATERPILLAR","320GC","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-be6b-7bdb-a942-7aaaab3005a4.pdf"
"1590","Escavadeira Hidráulica","CATERPILLAR","320GC","OPERAÇÃO DO SISTEMA HIDRÁULICO - ESCAVADEIRA - CATERPILLAR - 320 - 320GC - 323 - 323GC -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-c0cd-7fa2-b5b1-ef35a8ee5258.pdf"
"1591","Escavadeira Hidráulica","CATERPILLAR","320GC","TREINAMENTO DO SISTEMA HIDRÁULICO DE ESCAVEDIRAS - CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-c3f1-7d64-93be-82b508b48b69.pdf"
"1592","Escavadeira Hidráulica","CATERPILLAR","320GC","TREINAMENTO ESCAVADEIRA - CATERPILLAR - 320 - -320GC - 323 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-c77f-7a24-ba70-8d0be8fa702d.pdf"
"1593","Escavadeira Hidráulica","CATERPILLAR","320GC","TREINAMENTO TÉCNICO DE SEGURANÇA ESCAVADEIRA - CATERPILLAR - 320 - 320GC - 323NG -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e2-7cb9-8c2e-9d033b6df718/019ec2b9-c7e9-74eb-8daf-49b585ce8446.pdf"
"1594","Escavadeira Hidráulica","CATERPILLAR","320 L","DIAGRAMA -320 & 320 L Excavators","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc72-e348-79b7-a4eb-54f7e2834b28/019ecd3a-592a-712e-a176-a251082dd08e.pdf"
"1595","Escavadeira Hidráulica","CATERPILLAR","320 L","DIAGRAMA -320, 320 N, 320 L And 320 S","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc72-e348-79b7-a4eb-54f7e2834b28/019ecd3a-5942-7484-9c91-3f93bfcca2c0.pdf"
"1596","Escavadeira Hidráulica","CATERPILLAR","320 LL","DIAGRAMA -320 FB - 320 LL - 325 FB - 325 LL - 330 FB - 330 LL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc73-5a27-7f8c-8831-747e516fa79b/019ecd3a-f5ff-7e3f-94b0-1ef6df36d039.pdf"
"1597","Escavadeira Hidráulica","CATERPILLAR","320 N","DIAGRAMA -320, 320 N, 320 L And 320 S","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc73-efa0-7b53-a311-b3ff01244e0e/019ecd3b-8140-7ee2-a1d4-ece697487ec1.pdf"
"1598","Escavadeira Hidráulica","CATERPILLAR","320 S","DIAGRAMA -320, 320 N, 320 L And 320 S","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ecc74-6fe7-7803-8e19-3f5f6e7522f9/019ecd3c-3636-717d-a8f3-7a43d784adde.pdf"
"1599","Escavadeira Hidráulica","CATERPILLAR","321C","ELÉTRICA BASICA MÁQUINAS CATERPILLAR -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ec2eb-28b3-7c49-8f10-5e7af9947976/019ec2f3-2bf5-75c7-99a6-67bb01978a66.pdf"
"1600","Escavadeira Hidráulica","CATERPILLAR","321C","FUNCIONAMENTO DA BOMBA HIDRAULICA ESCAVADEIRA - SÉRIE 300 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ec2eb-28b3-7c49-8f10-5e7af9947976/019ec2f3-2c6c-7504-b005-70adfcd43a20.pdf"
