"data_download","batch_id","marca","modelo","tipo_documento","fonte","url","arquivo_local","tamanho_bytes","paginas","sha256","status","observacao"
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","Q305","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/q5/AF_Folheto_SerieQ5%20A4-WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\Q305\FOLHETO RESUMIDO DOS TRATORES VALTRA SERIE Q5 Q265 Q285 Q305.pdf","413308","2","80f7d71917f8102114f4e6cccd5b1c6b6aa0becc3e96be02a4072488cf123b09","validado_conteudo","Texto interno cita Q265, Q285 e Q305."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","S346","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-s6/FOLHETAO_SERIE_S6.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\S346\FOLHETO COMPLETO DOS TRATORES VALTRA SERIE S6 S346 S376 S416.pdf","30029926","20","08fe3ad3a1745392b6af46e43128f5dc5c0896cdf2fc6cbe05f40a90f3636a37","validado_conteudo","Texto interno cita S346, S376 e S416."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","S376","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-s6/FOLHETAO_SERIE_S6.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\S376\FOLHETO COMPLETO DOS TRATORES VALTRA SERIE S6 S346 S376 S416.pdf","30029926","20","08fe3ad3a1745392b6af46e43128f5dc5c0896cdf2fc6cbe05f40a90f3636a37","validado_conteudo","Texto interno cita S346, S376 e S416."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","S416","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-s6/FOLHETAO_SERIE_S6.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\S416\FOLHETO COMPLETO DOS TRATORES VALTRA SERIE S6 S346 S376 S416.pdf","30029926","20","08fe3ad3a1745392b6af46e43128f5dc5c0896cdf2fc6cbe05f40a90f3636a37","validado_conteudo","Texto interno cita S346, S376 e S416."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","S346","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-s6/AF_VAL_1947_3_FOLHETO%20S6%20-%2059,4x21cm%20web%20pg%20simples.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\S346\FOLHETO RESUMIDO DOS TRATORES VALTRA SERIE S6 S346 S376 S416.pdf","742265","4","971600165cbaa1d27d0fcd19448e940901b40e9197cc976e7525fb087215b480","validado_conteudo","Texto interno cita S346, S376 e S416."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","S376","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-s6/AF_VAL_1947_3_FOLHETO%20S6%20-%2059,4x21cm%20web%20pg%20simples.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\S376\FOLHETO RESUMIDO DOS TRATORES VALTRA SERIE S6 S346 S376 S416.pdf","742265","4","971600165cbaa1d27d0fcd19448e940901b40e9197cc976e7525fb087215b480","validado_conteudo","Texto interno cita S346, S376 e S416."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","S416","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-s6/AF_VAL_1947_3_FOLHETO%20S6%20-%2059,4x21cm%20web%20pg%20simples.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\S416\FOLHETO RESUMIDO DOS TRATORES VALTRA SERIE S6 S346 S376 S416.pdf","742265","4","971600165cbaa1d27d0fcd19448e940901b40e9197cc976e7525fb087215b480","validado_conteudo","Texto interno cita S346, S376 e S416."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","T195 CVT","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/tcvt/AF_Folheto%20TRATOR%20T%20CVT%20MAR%202026_29,7x21cm_WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\FOLHETO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","4870087","2","8af08754e1918037aca5845a9d3b323e095380fed7d13549bf29c797adfd38f0","validado_conteudo","Texto interno cita T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","T210 CVT","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/tcvt/AF_Folheto%20TRATOR%20T%20CVT%20MAR%202026_29,7x21cm_WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\FOLHETO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","4870087","2","8af08754e1918037aca5845a9d3b323e095380fed7d13549bf29c797adfd38f0","validado_conteudo","Texto interno cita T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","T230 CVT","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/tcvt/AF_Folheto%20TRATOR%20T%20CVT%20MAR%202026_29,7x21cm_WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\FOLHETO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","4870087","2","8af08754e1918037aca5845a9d3b323e095380fed7d13549bf29c797adfd38f0","validado_conteudo","Texto interno cita T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","T250 CVT","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/tcvt/AF_Folheto%20TRATOR%20T%20CVT%20MAR%202026_29,7x21cm_WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\FOLHETO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","4870087","2","8af08754e1918037aca5845a9d3b323e095380fed7d13549bf29c797adfd38f0","validado_conteudo","Texto interno cita T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T12:09:45","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","manual_servico","Scribd","https://pt.scribd.com/document/665109210/Valtra-t-Cvt","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\MANUAL DE SERVICO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1171681","41","d9d4e589b66e3a07d74a338066ed3d47f38ad1c111135c0e23599b521d22131d","validado_conteudo","Validado localmente: capa e conteudo citam T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","manual_servico","Scribd","https://pt.scribd.com/document/665109210/Valtra-t-Cvt","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\MANUAL DE SERVICO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1171681","41","d9d4e589b66e3a07d74a338066ed3d47f38ad1c111135c0e23599b521d22131d","validado_conteudo","Validado localmente: capa e conteudo citam T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","manual_servico","Scribd","https://pt.scribd.com/document/665109210/Valtra-t-Cvt","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\MANUAL DE SERVICO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1171681","41","d9d4e589b66e3a07d74a338066ed3d47f38ad1c111135c0e23599b521d22131d","validado_conteudo","Validado localmente: capa e conteudo citam T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","manual_servico","Scribd","https://pt.scribd.com/document/665109210/Valtra-t-Cvt","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\MANUAL DE SERVICO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1171681","41","d9d4e589b66e3a07d74a338066ed3d47f38ad1c111135c0e23599b521d22131d","validado_conteudo","Validado localmente: capa e conteudo citam T195 CVT, T210 CVT, T230 CVT e T250 CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/604697701/Sistema-Eletrico-Serie-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\TREINAMENTO DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","47258407","404","4f29ce8fef5edc74349741c7e82f0dbdc9a48815600788666a17d438a6e88609","validado_conteudo","Validado localmente: documento cita Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/604697701/Sistema-Eletrico-Serie-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\TREINAMENTO DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","47258407","404","4f29ce8fef5edc74349741c7e82f0dbdc9a48815600788666a17d438a6e88609","validado_conteudo","Validado localmente: documento cita Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/604697701/Sistema-Eletrico-Serie-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\TREINAMENTO DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","47258407","404","4f29ce8fef5edc74349741c7e82f0dbdc9a48815600788666a17d438a6e88609","validado_conteudo","Validado localmente: documento cita Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/604697701/Sistema-Eletrico-Serie-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\TREINAMENTO DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","47258407","404","4f29ce8fef5edc74349741c7e82f0dbdc9a48815600788666a17d438a6e88609","validado_conteudo","Validado localmente: documento cita Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/724320652/Apostila-Sistema-Eletrico-Serie-T-CVT-Rev01-23102017","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\APOSTILA DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","53269490","372","5d7cb4aec22a6e502c647f14d694405c51ee4eea7173a2e0a8a26b5df4f70af3","validado_conteudo","Validado localmente: apostila cita Sistemas Eletricos Trator Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/724320652/Apostila-Sistema-Eletrico-Serie-T-CVT-Rev01-23102017","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\APOSTILA DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","53269490","372","5d7cb4aec22a6e502c647f14d694405c51ee4eea7173a2e0a8a26b5df4f70af3","validado_conteudo","Validado localmente: apostila cita Sistemas Eletricos Trator Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/724320652/Apostila-Sistema-Eletrico-Serie-T-CVT-Rev01-23102017","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\APOSTILA DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","53269490","372","5d7cb4aec22a6e502c647f14d694405c51ee4eea7173a2e0a8a26b5df4f70af3","validado_conteudo","Validado localmente: apostila cita Sistemas Eletricos Trator Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/724320652/Apostila-Sistema-Eletrico-Serie-T-CVT-Rev01-23102017","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\APOSTILA DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","53269490","372","5d7cb4aec22a6e502c647f14d694405c51ee4eea7173a2e0a8a26b5df4f70af3","validado_conteudo","Validado localmente: apostila cita Sistemas Eletricos Trator Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","codigos_falhas","Scribd","https://pt.scribd.com/document/461042812/FALHAS-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\CODIGOS DE FALHAS DOS TRATORES VALTRA SERIE T CVT T190 T210 T230 T250.pdf","1716883","48","cdef4e3e91c603a4c4669cb8f799d96b9a26c4e73eabaed8fd6555037feee889","validado_conteudo","Validado localmente: documento cita Trator Serie T CVT T190, T210, T230 e T250. Nao aplicado ao T195 CVT por nao citar esse modelo."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","codigos_falhas","Scribd","https://pt.scribd.com/document/461042812/FALHAS-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\CODIGOS DE FALHAS DOS TRATORES VALTRA SERIE T CVT T190 T210 T230 T250.pdf","1716883","48","cdef4e3e91c603a4c4669cb8f799d96b9a26c4e73eabaed8fd6555037feee889","validado_conteudo","Validado localmente: documento cita Trator Serie T CVT T190, T210, T230 e T250. Nao aplicado ao T195 CVT por nao citar esse modelo."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","codigos_falhas","Scribd","https://pt.scribd.com/document/461042812/FALHAS-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\CODIGOS DE FALHAS DOS TRATORES VALTRA SERIE T CVT T190 T210 T230 T250.pdf","1716883","48","cdef4e3e91c603a4c4669cb8f799d96b9a26c4e73eabaed8fd6555037feee889","validado_conteudo","Validado localmente: documento cita Trator Serie T CVT T190, T210, T230 e T250. Nao aplicado ao T195 CVT por nao citar esse modelo."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
